ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
64	8_black	black 	JalupaNahuat	Jalupa Nahuat	yayák	yayák	j a j á/a k	taba1265	17.9371	-93.5688	Uto-Aztecan	15
65	8_black	black 	Pipil	Pipil	tiːl-tik (Santo Domingo de Guzmán), kuː-tiːl-tik (Cuisnahuat)	tiːl-tik_	t iː l + t i k	pipi1250	13.8931	-89.443	Uto-Aztecan	13
66	8_black	black 	ProtoAztecan	Proto-Aztecan	*tliːl-tɨ-k	*tliːl-tɨ-k	tɬ iː l + t ɨ + k	azte1234			Uto-Aztecan	13
67	9_blood	blood 	ClassicalNahuatl	Classical Nahuatl	es-tli	es-tli	e s + tɬ i	clas1250	19.72	-96.97	Uto-Aztecan	16
68	9_blood	blood 	TetelcingoNahuatl	Tetelcingo Nahuatl	yes-tliː	yes-tliː	j e s + tɬ iː	tete1251	18.8854	-98.893	Uto-Aztecan	16
69	9_blood	blood 	NorthPueblaNahuatl	North Puebla Nahuatl	yes-tli	yes-tli	j e s + tɬ i	nort2957	20.1356	-97.9814	Uto-Aztecan	16
70	9_blood	blood 	MecayapanNahuat	Mecayapan Nahuat	es-ti	es-ti	e s + t i	isth1242	18.2	-94.7547	Uto-Aztecan	16
71	9_blood	blood 	PajapanNahuat	Pajapán Nahuat	es-ti	es-ti	e s + t i	isth1241	18.2513	-94.6647	Uto-Aztecan	16
72	9_blood	blood 	JalupaNahuat	Jalupa Nahuat	es-ti	es-ti	e s + t i	taba1265	17.9371	-93.5688	Uto-Aztecan	16
73	9_blood	blood 	Pipil	Pipil	es-ti	es-ti	e s + t i	pipi1250	13.8931	-89.443	Uto-Aztecan	16
74	9_blood	blood 	Pochutec	Pochutec	es-t	es-t	e s + t	poch1244	15.735073	-96.468076	Uto-Aztecan	16
75	9_blood	blood 	ProtoAztecan	Proto-Aztecan	*ɨs-tlɨ	*ɨs-tlɨ	ɨ s + tɬ ɨ	azte1234			Uto-Aztecan	16
76	10_bone	bone 	ClassicalNahuatl	Classical Nahuatl	omi-tl	omi-tl	o m i + tɬ	clas1250	19.72	-96.97	Uto-Aztecan	17
77	10_bone	bone 	TetelcingoNahuatl	Tetelcingo Nahuatl	miːmiːte-tl	miːmiːte-tl	m iː m iː t e + tɬ	tete1251	18.8854	-98.893	Uto-Aztecan	18
78	10_bone	bone 	NorthPueblaNahuatl	North Puebla Nahuatl	ohmi-tl	ohmi-tl	o h m i + tɬ	nort2957	20.1356	-97.9814	Uto-Aztecan	17
79	10_bone	bone 	MecayapanNahuat	Mecayapan Nahuat	omi-ʔ	omi-ʔ	o m i + ʔ	isth1242	18.2	-94.7547	Uto-Aztecan	17
80	10_bone	bone 	PajapanNahuat	Pajapán Nahuat	omi-t	omi-t	o m i + t	isth1241	18.2513	-94.6647	Uto-Aztecan	17
81	10_bone	bone 	JalupaNahuat	Jalupa Nahuat	umi-t	umi-t	u m i + t	taba1265	17.9371	-93.5688	Uto-Aztecan	17
82	10_bone	bone 	Pipil	Pipil	uːmi-t	uːmi-t	uː m i + t	pipi1250	13.8931	-89.443	Uto-Aztecan	17
83	10_bone	bone 	Pochutec	Pochutec	o-t	o-t	o + t	poch1244	15.735073	-96.468076	Uto-Aztecan	17
84	10_bone	bone 	ProtoAztecan	Proto-Aztecan	*oːmɨ-tl	*oːmɨ-tl	oː m ɨ + tɬ	azte1234			Uto-Aztecan	17
85	11_breast	breast 	ClassicalNahuatl	Classical Nahuatl	-chiːchiːwal	-chiːchiːwal	tʃ iː tʃ iː w a l	clas1250	19.72	-96.97	Uto-Aztecan	19
86	11_breast	breast 	TetelcingoNahuatl	Tetelcingo Nahuatl	-chichiːwal (de mujer)	-chichiːwal_	tʃ i tʃ iː w a l	tete1251	18.8854	-98.893	Uto-Aztecan	19
87	11_breast	breast 	NorthPueblaNahuatl	North Puebla Nahuatl	-chichiwal (de mujer)	-chichiwal_	tʃ i tʃ i w a l	nort2957	20.1356	-97.9814	Uto-Aztecan	19
88	11_breast	breast 	MecayapanNahuat	Mecayapan Nahuat	-chiːchiwal (teta)	-chiːchiwal_	tʃ iː tʃ i w a l	isth1242	18.2	-94.7547	Uto-Aztecan	19
89	11_breast	breast 	PajapanNahuat	Pajapán Nahuat	-chichiwal (teta)	-chichiwal_	tʃ i tʃ i w a l	isth1241	18.2513	-94.6647	Uto-Aztecan	19
90	11_breast	breast 	JalupaNahuat	Jalupa Nahuat	-chichi (teta)	-chichi_	tʃ i tʃ i	taba1265	17.9371	-93.5688	Uto-Aztecan	20
91	11_breast	breast 	Pipil	Pipil	-chiːchih (teta)	-chiːchih_	tʃ iː tʃ i h	pipi1250	13.8931	-89.443	Uto-Aztecan	20
92	11_breast	breast 	Pochutec	Pochutec	/no/-tipén (mi pecho)	no	n o	poch1244	15.735073	-96.468076	Uto-Aztecan	21
93	11_breast	breast 	ProtoAztecan	Proto-Aztecan	*-chiːchiːwal	*-chiːchiːwal	tʃ iː tʃ iː w a l	azte1234			Uto-Aztecan	19
94	12_burntr	burn tr. 	ClassicalNahuatl	Classical Nahuatl	-tlatiaː	-tlatiaː	tɬ a t i aː	clas1250	19.72	-96.97	Uto-Aztecan	22
95	12_burntr	burn tr. 	TetelcingoNahuatl	Tetelcingo Nahuatl	-tlatia	-tlatia	tɬ a t i a	tete1251	18.8854	-98.893	Uto-Aztecan	22
96	12_burntr	burn tr. 	NorthPueblaNahuatl	North Puebla Nahuatl	-tititza	-tititza	t i t i ts a	nort2957	20.1356	-97.9814	Uto-Aztecan	23
97	12_burntr	burn tr. 	MecayapanNahuat	Mecayapan Nahuat	-tatiá	-tatiá	t a t i á/a	isth1242	18.2	-94.7547	Uto-Aztecan	22
98	12_burntr	burn tr. 	PajapanNahuat	Pajapán Nahuat	-tata	-tata	t a t a	isth1241	18.2513	-94.6647	Uto-Aztecan	22
99	12_burntr	burn tr. 	JalupaNahuat	Jalupa Nahuat	-tati	-tati	t a t i	taba1265	17.9371	-93.5688	Uto-Aztecan	22
100	12_burntr	burn tr. 	Pipil	Pipil	-tatia	-tatia	t a t i a	pipi1250	13.8931	-89.443	Uto-Aztecan	22
101	12_burntr	burn tr. 	Pochutec	Pochutec	-tatí	-tatí	t a t í/i	poch1244	15.735073	-96.468076	Uto-Aztecan	22
102	12_burntr	burn tr. 	ProtoAztecan	Proto-Aztecan	*-tla-tɨ-ha	*-tla-tɨ-ha	tɬ a + t ɨ + h a	azte1234			Uto-Aztecan	22
103	13_clawnail	claw(nail) 	ClassicalNahuatl	Classical Nahuatl	iste-tl	iste-tl	i s t e + tɬ	clas1250	19.72	-96.97	Uto-Aztecan	24
104	13_clawnail	claw(nail) 	TetelcingoNahuatl	Tetelcingo Nahuatl	iste	iste	i s t e	tete1251	18.8854	-98.893	Uto-Aztecan	24
105	13_clawnail	claw(nail) 	NorthPueblaNahuatl	North Puebla Nahuatl	ist-n	ist-n	i s t + n	nort2957	20.1356	-97.9814	Uto-Aztecan	24
106	13_clawnail	claw(nail) 	MecayapanNahuat	Mecayapan Nahuat	isti	isti	i s t i	isth1242	18.2	-94.7547	Uto-Aztecan	24
107	13_clawnail	claw(nail) 	PajapanNahuat	Pajapán Nahuat	-isti	-isti	i s t i	isth1241	18.2513	-94.6647	Uto-Aztecan	24
108	13_clawnail	claw(nail) 	JalupaNahuat	Jalupa Nahuat	-isti	-isti	i s t i	taba1265	17.9371	-93.5688	Uto-Aztecan	24
109	13_clawnail	claw(nail) 	Pipil	Pipil	isti-t	isti-t	i s t i + t	pipi1250	13.8931	-89.443	Uto-Aztecan	24
110	13_clawnail	claw(nail) 	Pochutec	Pochutec	ox-t	ox-t	o x + t	poch1244	15.735073	-96.468076	Uto-Aztecan	24
111	13_clawnail	claw(nail) 	ProtoAztecan	Proto-Aztecan	*-ɨstɨ	*-ɨstɨ	ɨ s t ɨ	azte1234			Uto-Aztecan	24
112	14_cloud	cloud 	ClassicalNahuatl	Classical Nahuatl	mix-tli	mix-tli	m i x + tɬ i	clas1250	19.72	-96.97	Uto-Aztecan	25
113	14_cloud	cloud 	TetelcingoNahuatl	Tetelcingo Nahuatl	mex-tliː	mex-tliː	m e x + tɬ iː	tete1251	18.8854	-98.893	Uto-Aztecan	25
114	14_cloud	cloud 	NorthPueblaNahuatl	North Puebla Nahuatl	(tepe)-mex-tli	-mex-tli	m e x + tɬ i	nort2957	20.1356	-97.9814	Uto-Aztecan	25
115	14_cloud	cloud 	MecayapanNahuat	Mecayapan Nahuat	mix-ti	mix-ti	m i x + t i	isth1242	18.2	-94.7547	Uto-Aztecan	25
116	14_cloud	cloud 	PajapanNahuat	Pajapán Nahuat	miːx-ti	miːx-ti	m iː x + t i	isth1241	18.2513	-94.6647	Uto-Aztecan	25
117	14_cloud	cloud 	Pipil	Pipil	mix-ti	mix-ti	m i x + t i	pipi1250	13.8931	-89.443	Uto-Aztecan	25
118	14_cloud	cloud 	Pochutec	Pochutec	pix-t?	pix-t?	p i x + t	poch1244	15.735073	-96.468076	Uto-Aztecan	26
119	14_cloud	cloud 	ProtoAztecan	Proto-Aztecan	*mix-tlɨ	*mix-tlɨ	m i x + tɬ ɨ	azte1234			Uto-Aztecan	25
120	15_cold	cold 	ClassicalNahuatl	Classical Nahuatl	iːtz-tik, sesek	iːtz-tik	iː ts + t i k	clas1250	19.72	-96.97	Uto-Aztecan	28
121	15_cold	cold 	TetelcingoNahuatl	Tetelcingo Nahuatl	itz-tiːk	itz-tiːk	i ts + t iː k	tete1251	18.8854	-98.893	Uto-Aztecan	27
122	15_cold	cold 	NorthPueblaNahuatl	North Puebla Nahuatl	itz-tik	itz-tik	i ts + t i k	nort2957	20.1356	-97.9814	Uto-Aztecan	27
123	15_cold	cold 	MecayapanNahuat	Mecayapan Nahuat	seseːʔ	seseːʔ	s e s eː ʔ	isth1242	18.2	-94.7547	Uto-Aztecan	28
124	15_cold	cold 	PajapanNahuat	Pajapán Nahuat	seseːk	seseːk	s e s eː k	isth1241	18.2513	-94.6647	Uto-Aztecan	28
125	15_cold	cold 	JalupaNahuat	Jalupa Nahuat	sesek	sesek	s e s e k	taba1265	17.9371	-93.5688	Uto-Aztecan	28
126	15_cold	cold 	Pipil	Pipil	sesek	sesek	s e s e k	pipi1250	13.8931	-89.443	Uto-Aztecan	28
127	15_cold	cold 	Pochutec	Pochutec	piná, kug’li	piná	p i n á/a	poch1244	15.735073	-96.468076	Uto-Aztecan	29
128	15_cold	cold 	ProtoAztecan	Proto-Aztecan	*sese-k	*sese-k	s e s e + k	azte1234			Uto-Aztecan	28
129	16_come	come 	ClassicalNahuatl	Classical Nahuatl	witz	witz	w i ts	clas1250	19.72	-96.97	Uto-Aztecan	30
130	16_come	come 	TetelcingoNahuatl	Tetelcingo Nahuatl	ibitz	ibitz	i b i ts	tete1251	18.8854	-98.893	Uto-Aztecan	30
131	16_come	come 	NorthPueblaNahuatl	North Puebla Nahuatl	witz	witz	w i ts	nort2957	20.1356	-97.9814	Uto-Aztecan	30
132	16_come	come 	MecayapanNahuat	Mecayapan Nahuat	wiːʔ	wiːʔ	w iː ʔ	isth1242	18.2	-94.7547	Uto-Aztecan	30
133	16_come	come 	PajapanNahuat	Pajapán Nahuat	wiːtz	wiːtz	w iː ts	isth1241	18.2513	-94.6647	Uto-Aztecan	30
134	16_come	come 	JalupaNahuat	Jalupa Nahuat	ñotz	ñotz	ɲ o ts	taba1265	17.9371	-93.5688	Uto-Aztecan	31
135	16_come	come 	Pipil	Pipil	wiːtz	wiːtz	w iː ts	pipi1250	13.8931	-89.443	Uto-Aztecan	30
136	16_come	come 	Pochutec	Pochutec	witz	witz	w i ts	poch1244	15.735073	-96.468076	Uto-Aztecan	30
137	16_come	come 	ProtoAztecan	Proto-Aztecan	*wiːtz (preterit-as-present form)	*wiːtz_	w iː ts	azte1234			Uto-Aztecan	30
138	17_die	die 	ClassicalNahuatl	Classical Nahuatl	mik(i)	mik	m i k	clas1250	19.72	-96.97	Uto-Aztecan	32
139	17_die	die 	TetelcingoNahuatl	Tetelcingo Nahuatl	miːkiː	miːkiː	m iː k iː	tete1251	18.8854	-98.893	Uto-Aztecan	32
140	17_die	die 	NorthPueblaNahuatl	North Puebla Nahuatl	miki	miki	m i k i	nort2957	20.1356	-97.9814	Uto-Aztecan	32
141	17_die	die 	MecayapanNahuat	Mecayapan Nahuat	miki	miki	m i k i	isth1242	18.2	-94.7547	Uto-Aztecan	32
142	17_die	die 	PajapanNahuat	Pajapán Nahuat	migi	migi	m i g i	isth1241	18.2513	-94.6647	Uto-Aztecan	32
143	17_die	die 	JalupaNahuat	Jalupa Nahuat	miki	miki	m i k i	taba1265	17.9371	-93.5688	Uto-Aztecan	32
144	17_die	die 	Pipil	Pipil	miki	miki	m i k i	pipi1250	13.8931	-89.443	Uto-Aztecan	32
145	17_die	die 	Pochutec	Pochutec	mok	mok	m o k	poch1244	15.735073	-96.468076	Uto-Aztecan	32
146	17_die	die 	ProtoAztecan	Proto-Aztecan	*mɨki	*mɨki	m ɨ k i	azte1234			Uto-Aztecan	32
147	18_dog	dog 	ClassicalNahuatl	Classical Nahuatl	chichi-(toːn)	chichi-	tʃ i tʃ i	clas1250	19.72	-96.97	Uto-Aztecan	33
148	18_dog	dog 	TetelcingoNahuatl	Tetelcingo Nahuatl	chiːchiː-tu	chiːchiː-tu	tʃ iː tʃ iː + t u	tete1251	18.8854	-98.893	Uto-Aztecan	33
149	18_dog	dog 	NorthPueblaNahuatl	North Puebla Nahuatl	chichi	chichi	tʃ i tʃ i	nort2957	20.1356	-97.9814	Uto-Aztecan	33
150	18_dog	dog 	MecayapanNahuat	Mecayapan Nahuat	peːlo (Spanish loan)	peːlo_	p eː l o	isth1242	18.2	-94.7547	Uto-Aztecan	49
151	18_dog	dog 	PajapanNahuat	Pajapán Nahuat	pelo (Spanish loan)	pelo_	p e l o	isth1241	18.2513	-94.6647	Uto-Aztecan	50
152	18_dog	dog 	JalupaNahuat	Jalupa Nahuat	chuchu	chuchu	tʃ u tʃ u	taba1265	17.9371	-93.5688	Uto-Aztecan	33
153	18_dog	dog 	Pipil	Pipil	peːlu (Spanish loan)	peːlu_	p eː l u	pipi1250	13.8931	-89.443	Uto-Aztecan	33
154	18_dog	dog 	Pochutec	Pochutec	tachóm	tachóm	t a tʃ ó/o m	poch1244	15.735073	-96.468076	Uto-Aztecan	34
155	19_drink	drink 	ClassicalNahuatl	Classical Nahuatl	-on-iː (thither-drink)	-on-iː_	o n + iː	clas1250	19.72	-96.97	Uto-Aztecan	51
156	19_drink	drink 	TetelcingoNahuatl	Tetelcingo Nahuatl	-on-i	-on-i	o n + i	tete1251	18.8854	-98.893	Uto-Aztecan	51
157	19_drink	drink 	NorthPueblaNahuatl	North Puebla Nahuatl	-on-i	-on-i	o n + i	nort2957	20.1356	-97.9814	Uto-Aztecan	51
158	19_drink	drink 	MecayapanNahuat	Mecayapan Nahuat	-on-i-á	-on-i-á	o n + i + á/a	isth1242	18.2	-94.7547	Uto-Aztecan	51
159	19_drink	drink 	PajapanNahuat	Pajapán Nahuat	-on-i	-on-i	o n + i	isth1241	18.2513	-94.6647	Uto-Aztecan	51
160	19_drink	drink 	JalupaNahuat	Jalupa Nahuat	/xi-k/-i (impera- tive form)	xi-k	x i + k	taba1265	17.9371	-93.5688	Uto-Aztecan	51
161	19_drink	drink 	Pipil	Pipil	-un-i	-un-i	u n + i	pipi1250	13.8931	-89.443	Uto-Aztecan	51
162	19_drink	drink 	Pochutec	Pochutec	tem-í (mouth-drink?)	tem-í_	t e m + í/i	poch1244	15.735073	-96.468076	Uto-Aztecan	51
163	19_drink	drink 	ProtoAztecan	Proto-Aztecan	*-ihi	*-ihi	i h i	azte1234			Uto-Aztecan	51
